"","DATE_hour_week","slope_Temp","slope_Irrad","intercept","minimum"
"1",0,-1.5844318385797,-0.824154006603178,26.7011832042556,1.32872524293442
"2",1,-1.70130005478859,-0.864304348826408,27.6940691173077,3.18109320104122
"3",2,-1.73236678675861,-1.81443381101463,31.0363890588227,2.14579731381174
"4",3,-1.60925187823628,-0.444582855507284,28.5129262036605,2.75899335241371
"5",4,-1.84675827168479,-0.574930508097177,28.0372654260357,6.45187283802837
"6",5,-2.00813755393028,-0.12496842443943,29.6871419548988,3.52871854603291
"7",6,-1.6142144086045,-0.034716533600241,29.0722875020187,2.54492091380131
"8",7,-2.18988495804668,-0.0490630687677909,38.6726907099365,3.12446789139794
"9",8,-2.15777190029621,-0.0214539915323257,44.5644934624434,6.39664788544178
"10",9,-2.02302914455099,-0.0248591860178376,42.83225067568,3.7996382230219
"11",10,-1.91323956256635,-0.020975349500973,45.4140841604293,4.05067180215071
"12",11,-2.01447538106471,-0.0239082503114367,44.5557791710342,6.20389886016015
"13",12,-1.90081679821014,-0.0165067613124847,40.411463290453,1.8644557595253
"14",13,-1.7395655692896,-0.00718744879781778,39.8538608148948,6.94774713231864
"15",14,-1.88598335153569,-0.00858175563130568,38.5908106465658,0.91982409245343
"16",15,-1.74239004848852,-0.0102758941530583,41.0453669289473,5.27067539622942
"17",16,-1.93563434481621,-0.0822651237249374,41.0762864947319,9.73519970476627
"18",17,-1.85902782217503,-0.0403271493323283,42.1709909395702,4.14728131556971
"19",18,-2.04454355822256,-0.140368186125274,41.1123115254741,3.09900497160243
"20",19,-2.00439076125622,-0.356027483940125,43.5036170482635,7.19627451896667
"21",20,-2.19480504095554,-0.855604857206345,41.4939249902964,3.36178453266621
"22",21,-2.1816404778134,-0.523046980619849,42.7951048832256,5.01856446610645
"23",22,-2.180046490044,-0.744144755900643,35.1133508039128,7.90296375387844
"24",23,-2.04319149233221,-0.69892103753769,36.6363195178896,3.06518002587726
"25",24,-2.01052759540359,-1.53222717985968,35.9941286109741,1.63288390659132
"26",25,-2.21976509690285,-2.08832292258739,38.7493136972189,7.14553925395012
"27",26,-2.15041785845748,-0.524521143480722,35.3188820226328,6.08829252314928
"28",27,-2.10979413751983,-1.19403854668973,36.6999156029142,8.69163131457094
"29",28,-2.72033806391709,-0.540476132015256,37.223120631006,5.53094944746707
"30",29,-2.07740008018433,-0.116821276360502,35.6029922891913,1.29613903796144
"31",30,-2.53040246937252,-0.031412115931839,37.7649447094019,3.64897193359791
"32",31,-2.78312745690346,-0.0287390649318695,50.946142911911,4.4126845896244
"33",32,-2.28654743574269,-0.030188477587217,49.6113593796601,7.37313058784646
"34",33,-5.69633072781852,-0.0929303155905186,126.871414669724,7.83048150655328
"35",34,-5.46686199660824,-0.0491144981443861,126.510904773901,8.37649477406175
"36",35,-5.27027952671051,-0.0539865493774414,122.043083459139,6.05568841099739
"37",36,-4.9960909120127,-0.0332171493557008,120.125884719373,8.58031381766795
"38",37,-4.85057593724183,-0.0514607242825231,123.842071878413,9.69467682960355
"39",38,-4.61408916115761,-0.0476883947849274,118.302376776934,5.31816937029362
"40",39,-5.06889013711187,-0.0781065427159914,111.141717397838,6.39282543976166
"41",40,-4.29887482687855,-0.082176500281883,109.922316760605,5.30116735508114
"42",41,-4.16807011484246,-0.112163095191768,97.077285209283,7.20732897267922
"43",42,-2.37979405607171,-0.044334532837517,47.9957062559633,7.50447003423558
"44",43,-2.42456103161017,-0.383594054275431,49.5162070833955,3.42992214940621
"45",44,-2.20946135295594,-1.10085061954122,45.5363652484811,4.26508882790257
"46",45,-2.18409239662314,-1.91435523732639,44.9387121218491,3.26928945989348
"47",46,-1.63160084532179,-0.0527948414975494,28.0266915598376,3.60153919622456
"48",47,-1.78249159868261,-0.814071291236912,31.3784189071224,1.88581094249498
"49",48,-2.05159589755384,-0.530789615427584,31.6742500175272,2.67057727381449
"50",49,-2.2611266427487,-2.08783037909767,35.0036072417291,8.43549125629036
"51",50,-1.84328205883503,-0.466814130544662,31.0176356136799,7.8888413310051
"52",51,-1.95616672617909,-0.629885679303755,33.1804049169489,4.52911810701276
"53",52,-2.05360943754537,-0.267965215205941,30.829364873427,2.40672526287673
"54",53,-1.76061552584043,-0.107836160740172,33.1393482141213,6.21848006377961
"55",54,-2.00681202990725,-0.0784499013165223,35.9290967606664,0.938168603875897
"56",55,-2.44087129831314,-0.0808777213096619,45.7713827192783,3.05934183299541
"57",56,-2.37995126413723,-0.0217331603024009,50.4482965999247,1.05873283306137
"58",57,-6.222321188478,-0.0949209484203743,135.164692972033,18.4474045239658
"59",58,-6.35957575899543,-0.0240876055550848,127.480171491601,11.0759477331373
"60",59,-5.84632659430321,-0.0716884768253993,131.939875896287,4.2764281361131
"61",60,-5.39926078148791,-0.0449269427388947,117.704610246144,11.3598777528287
"62",61,-5.39289367198944,-0.0371444374322891,120.36160133779,13.1785872578621
"63",62,-5.49843778697763,-0.0504039584856261,122.413298166555,8.89197920959422
"64",63,-4.96850547701739,-0.114072205612123,122.699223601745,11.3227192926424
